ID POP
GEO_010.inner-eurasia Georgians
GEO_005.inner-eurasia Georgians
GEO_002.inner-eurasia Georgians
4461875347-R02C01_4461875347-R02C01.russian-genome Georgians
4461875347-R01C02_4461875347-R01C02.russian-genome Georgians
4461875347-R01C01_4461875347-R01C01.russian-genome Georgians
4461875346-R02C02_4461875346-R02C02.russian-genome Georgians
4461875346-R02C01_4461875346-R02C01.russian-genome Georgians
4461875346-R01C02_4461875346-R01C02.russian-genome Georgians
4461875346-R01C01_4461875346-R01C01.russian-genome Georgians
4461875345-R02C02_4461875345-R02C02.russian-genome Georgians
4461875345-R02C01_4461875345-R02C01.russian-genome Georgians
4461875345-R01C02_4461875345-R01C02.russian-genome Georgians
4461875345-R01C01_4461875345-R01C01.russian-genome Georgians
mg40_mg40.lazaridis-2014 Georgians
mg43_mg43.lazaridis-2014 Georgians
mg47_mg47.lazaridis-2014 Georgians
mg49_mg49.lazaridis-2014 Georgians
4461875347-R02C02_4461875347-R02C02.russian-genome Georgians
4461875357-R01C01_4461875357-R01C01.russian-genome Georgians
4461875357-R01C02_4461875357-R01C02.russian-genome Georgians
4461875357-R02C01_4461875357-R02C01.russian-genome Georgians
mg31_mg31.lazaridis-2014 Georgians
mg27_mg27.lazaridis-2014 Georgians
mg23_mg23.lazaridis-2014 Georgians
4461875369-R02C02_4461875369-R02C02.russian-genome Georgians
4461875369-R02C01_4461875369-R02C01.russian-genome Georgians
4461875369-R01C02_4461875369-R01C02.russian-genome Georgians
4461875369-R01C01_4461875369-R01C01.russian-genome Georgians
mg62_mg62.lazaridis-2014 Georgians
4461875363-R02C02_4461875363-R02C02.russian-genome Georgians
4461875363-R01C02_4461875363-R01C02.russian-genome Georgians
4461875363-R01C01_4461875363-R01C01.russian-genome Georgians
4461875358-R02C02_4461875358-R02C02.russian-genome Georgians
4461875358-R02C01_4461875358-R02C01.russian-genome Georgians
4461875358-R01C02_4461875358-R01C02.russian-genome Georgians
4461875358-R01C01_4461875358-R01C01.russian-genome Georgians
4461875357-R02C02_4461875357-R02C02.russian-genome Georgians
4461875363-R02C01_4461875363-R02C01.russian-genome Georgians
4461875341-R02C02_4461875341-R02C02.russian-genome Georgians
mg34_mg34.lazaridis-2014 Georgians
4461875341-R01C02_4461875341-R01C02.russian-genome Georgians
4461875341-R02C01_4461875341-R02C01.russian-genome Georgians
4461875341-R01C01_4461875341-R01C01.russian-genome Georgians
4461875340-R02C02_4461875340-R02C02.russian-genome Georgians
4461875340-R02C01_4461875340-R02C01.russian-genome Georgians
4461875340-R01C02_4461875340-R01C02.russian-genome Georgians
4461875340-R01C01_4461875340-R01C01.russian-genome Georgians
leipzig2660_leipzig2660.lazaridis-2016 Germans
German3_German3.turkic Germans
German2_German2.turkic Germans
German19_German19.turkic Germans
leipzig2661_leipzig2661.lazaridis-2016 Germans
German17_German17.turkic Germans
leipzig2790_leipzig2790.lazaridis-2016 Germans
leipzig2659_leipzig2659.lazaridis-2016 Germans
German15_German15.turkic Germans
German6_German6.turkic Germans
German9_German9.turkic Germans
leipzig2722_leipzig2722.lazaridis-2016 Germans
leipzig2705_leipzig2705.lazaridis-2016 Germans
leipzig2662_leipzig2662.lazaridis-2016 Germans
German16_German16.turkic Germans
German1_German1.turkic Germans
German10_German10.turkic Germans
German13_German13.turkic Germans
German14_German14.turkic Germans
German7_German7.tambets-2018-660 Germans
leipzigBG80609_leipzigBG80609.lazaridis-2016 Germans
leipzig2823_leipzig2823.lazaridis-2016 Germans
German5_German5.turkic Germans
leipzig2785_leipzig2785.lazaridis-2016 Germans
GreeceCentr1_GreeceCentr1.khazar Greeks
GreeceThessaly9_GreeceThessaly9.khazar Greeks
NA17375_NA17375.lazaridis-2014 Greeks
NA17376_NA17376.lazaridis-2014 Greeks
NA17377_NA17377.lazaridis-2014 Greeks
GreeceCentr2_GreeceCentr2.khazar Greeks
GreeceCentr3_GreeceCentr3.khazar Greeks
NA17374_NA17374.lazaridis-2014 Greeks
NA17373_NA17373.lazaridis-2014 Greeks
NA17372_NA17372.lazaridis-2014 Greeks
GreeceCentr4_GreeceCentr4.khazar Greeks
GreeceCentr5_GreeceCentr5.khazar Greeks
GreeceThessaly10_GreeceThessaly10.khazar Greeks
GreeceCentr6_GreeceCentr6.khazar Greeks
GreeceCentr8_GreeceCentr8.khazar Greeks
GreeceCentr9_GreeceCentr9.khazar Greeks
GreeceCentr10_GreeceCentr10.khazar Greeks
GreeceThessaly1_GreeceThessaly1.khazar Greeks
GreeceThessaly2_GreeceThessaly2.khazar Greeks
GreeceThessaly3_GreeceThessaly3.khazar Greeks
GreeceThessaly4_GreeceThessaly4.khazar Greeks
GreeceThessaly5_GreeceThessaly5.khazar Greeks
GreeceThessaly6_GreeceThessaly6.khazar Greeks
GreeceThessaly8_GreeceThessaly8.khazar Greeks
GreeceCentr7_GreeceCentr7.khazar Greeks
GreeceThessaly7_GreeceThessaly7.khazar Greeks
GREEKGRALPOP17_GREEKGRALPOP17.lazaridis-2014 Greeks
GreecePelop7_GreecePelop7.slavic Greeks
GREEKGRALPOP11_GREEKGRALPOP11.lazaridis-2014 Greeks
GREEKGRALPOP12_GREEKGRALPOP12.lazaridis-2014 Greeks
GREEKGRALPOP13_GREEKGRALPOP13.lazaridis-2014 Greeks
GREEKGRALPOP14_GREEKGRALPOP14.lazaridis-2014 Greeks
GreecePelop10_GreecePelop10.slavic Greeks
GreeceMaced8_GreeceMaced8.slavic Greeks
GreecePelop1_GreecePelop1.slavic Greeks
GreecePelop3_GreecePelop3.slavic Greeks
GreecePelop9_GreecePelop9.slavic Greeks
GreeceMaced7_GreeceMaced7.slavic Greeks
GREEKGRALPOP15_GREEKGRALPOP15.lazaridis-2014 Greeks
GreeceMaced6_GreeceMaced6.slavic Greeks
GreeceMaced4_GreeceMaced4.slavic Greeks
GreeceMaced3_GreeceMaced3.slavic Greeks
GreeceMaced1_GreeceMaced1.slavic Greeks
GreeceMaced2_GreeceMaced2.slavic Greeks
GreecePelop5_GreecePelop5.slavic Greeks
GreecePelop6_GreecePelop6.slavic Greeks
GreecePelop8_GreecePelop8.slavic Greeks
GREEKGRALPOP9_GREEKGRALPOP9.lazaridis-2014 Greeks
GREEKGRALPOP8_GREEKGRALPOP8.lazaridis-2014 Greeks
GreecePelop4_GreecePelop4.slavic Greeks
GREEKGRALPOP16_GREEKGRALPOP16.lazaridis-2014 Greeks
GREEKGRALPOP4_GREEKGRALPOP4.lazaridis-2014 Greeks
GREEKGRALPOP3_GREEKGRALPOP3.lazaridis-2014 Greeks
GREEKGRALPOP10_GREEKGRALPOP10.lazaridis-2014 Greeks
GREEKGRALPOP18_GREEKGRALPOP18.lazaridis-2014 Greeks
GREEKGRALPOP5_GREEKGRALPOP5.lazaridis-2014 Greeks
HGDP00127_HGDP00127.hgdp Hazaras
HGDP00116_HGDP00116.hgdp Hazaras
HGDP00115_HGDP00115.hgdp Hazaras
HGDP00113_HGDP00113.hgdp Hazaras
HGDP00112_HGDP00112.hgdp Hazaras
HGDP00109_HGDP00109.hgdp Hazaras
HGDP00105_HGDP00105.hgdp Hazaras
HGDP00106_HGDP00106.hgdp Hazaras
HGDP00118_HGDP00118.hgdp Hazaras
HGDP00104_HGDP00104.hgdp Hazaras
HGDP00103_HGDP00103.hgdp Hazaras
HGDP00102_HGDP00102.hgdp Hazaras
HGDP00100_HGDP00100.hgdp Hazaras
HGDP00108_HGDP00108.hgdp Hazaras
HGDP00119_HGDP00119.hgdp Hazaras
HGDP00110_HGDP00110.hgdp Hazaras
HGDP00099_HGDP00099.hgdp Hazaras
HGDP00124_HGDP00124.hgdp Hazaras
HGDP00122_HGDP00122.hgdp Hazaras
HGDP00128_HGDP00128.hgdp Hazaras
HGDP00129_HGDP00129.hgdp Hazaras
HGDP00125_HGDP00125.hgdp Hazaras
HGDP00120_HGDP00120.hgdp Hazaras
HGDP00121_HGDP00121.hgdp Hazaras
hungary16_hungary16.jew Hungarians
HungarianC5_HungarianC5.lazaridis-2014 Hungarians
hungary11_hungary11.jew Hungarians
hungary12_hungary12.jew Hungarians
hungary13_hungary13.jew Hungarians
hungary14_hungary14.jew Hungarians
hungary9_hungary9.jew Hungarians
hungary8_hungary8.jew Hungarians
NA15200_NA15200.lazaridis-2014 Hungarians
hungary15_hungary15.jew Hungarians
NA15199_NA15199.lazaridis-2014 Hungarians
hungary6_hungary6.jew Hungarians
hungary5_hungary5.jew Hungarians
HungarianD1_HungarianD1.lazaridis-2014 Hungarians
hungary3_hungary3.jew Hungarians
hungary20_hungary20.jew Hungarians
hungary2_hungary2.jew Hungarians
hungary19_hungary19.jew Hungarians
hungary18_hungary18.jew Hungarians
hungary17_hungary17.jew Hungarians
hungary7_hungary7.jew Hungarians
hungary4_hungary4.jew Hungarians
NA15204_NA15204.lazaridis-2014 Hungarians
NA15202_NA15202.lazaridis-2014 Hungarians
NA15205_NA15205.lazaridis-2014 Hungarians
NA15206_NA15206.lazaridis-2014 Hungarians
NA15207_NA15207.lazaridis-2014 Hungarians
NA15208_NA15208.lazaridis-2014 Hungarians
hungary1_hungary1.jew Hungarians
hungary10_hungary10.jew Hungarians
hungary7_hungary7.lazaridis-2014 Hungarians
hungary6_hungary6.lazaridis-2014 Hungarians
hungary3_hungary3.lazaridis-2014 Hungarians
hungary20_hungary20.lazaridis-2014 Hungarians
hungary2_hungary2.lazaridis-2014 Hungarians
hungary15_hungary15.lazaridis-2014 Hungarians
NA15201_NA15201.lazaridis-2014 Hungarians
HungarianH3_HungarianH3.lazaridis-2014 Hungarians
NA15203_NA15203.lazaridis-2014 Hungarians
HungarianE5_HungarianE5.lazaridis-2014 Hungarians
NA15760_NA15760.lazaridis-2014 Icelanders
NA15759_NA15759.lazaridis-2014 Icelanders
NA15758_NA15758.lazaridis-2014 Icelanders
NA15757_NA15757.lazaridis-2014 Icelanders
NA15756_NA15756.lazaridis-2014 Icelanders
NA15766_NA15766.lazaridis-2014 Icelanders
NA15755_NA15755.lazaridis-2014 Icelanders
NA15762_NA15762.lazaridis-2014 Icelanders
NA15763_NA15763.lazaridis-2014 Icelanders
NA15764_NA15764.lazaridis-2014 Icelanders
NA15765_NA15765.lazaridis-2014 Icelanders
NA15761_NA15761.lazaridis-2014 Icelanders
ING_1179.inner-eurasia Ingush
ING_1169.inner-eurasia Ingush
ING_1168.inner-eurasia Ingush
ING_1167.inner-eurasia Ingush
ING_1154.inner-eurasia Ingush
ING_1178.inner-eurasia Ingush
ING_1206.inner-eurasia Ingush
ING_1330.inner-eurasia Ingush
ING_1177.inner-eurasia Ingush
ING_1176.inner-eurasia Ingush
TP06_TP06.lazaridis-2014 Italians
TP07_TP07.lazaridis-2014 Italians
HGDP01152_HGDP01152.hgdp Italians
SR64_SR64.lazaridis-2014 Italians
HGDP01151_HGDP01151.hgdp Italians
HGDP01147_HGDP01147.hgdp Italians
HGDP01166_HGDP01166.hgdp Italians
TP05_TP05.lazaridis-2014 Italians
TP04_TP04.lazaridis-2014 Italians
ItalyAbruzzo23_ItalyAbruzzo23.khazar Italians
SR60_SR60.lazaridis-2014 Italians
SR48R_SR48R.lazaridis-2014 Italians
HGDP01154_HGDP01154.hgdp Italians
HGDP01155_HGDP01155.hgdp Italians
HGDP01156_HGDP01156.hgdp Italians
HGDP01157_HGDP01157.hgdp Italians
HGDP01161_HGDP01161.hgdp Italians
HGDP01162_HGDP01162.hgdp Italians
SR44_SR44.lazaridis-2014 Italians
HGDP01153_HGDP01153.hgdp Italians
HGDP01163_HGDP01163.hgdp Italians
HGDP01164_HGDP01164.hgdp Italians
TP08_TP08.lazaridis-2014 Italians
TP25_TP25.lazaridis-2014 Italians
HGDP01171_HGDP01171.hgdp Italians
HGDP01167_HGDP01167.hgdp Italians
ItalyAbruzzo22_ItalyAbruzzo22.khazar Italians
ItalyAbruzzo21_ItalyAbruzzo21.khazar Italians
ItalyAbruzzo20_ItalyAbruzzo20.khazar Italians
ItalyAbruzzo19_ItalyAbruzzo19.khazar Italians
ItalyAbruzzo17_ItalyAbruzzo17.khazar Italians
ItalyAbruzzo16_ItalyAbruzzo16.khazar Italians
ItalyAbruzzo15_ItalyAbruzzo15.khazar Italians
ItalyAbruzzo14_ItalyAbruzzo14.khazar Italians
ItalyAbruzzo13_ItalyAbruzzo13.khazar Italians
ItalyAbruzzo9_ItalyAbruzzo9.khazar Italians
Ag-Sicily5_Ag-Sicily5.khazar Italians
Ag-Sicily8_Ag-Sicily8.khazar Italians
BEL57_BEL57.lazaridis-2014 Italians
SR23_SR23.lazaridis-2014 Italians
HGDP01177_HGDP01177.hgdp Italians
HGDP01174_HGDP01174.hgdp Italians
HGDP01173_HGDP01173.hgdp Italians
HGDP01172_HGDP01172.hgdp Italians
C-Sicily57_C-Sicily57.khazar Italians
HGDP01169_HGDP01169.hgdp Italians
HGDP01168_HGDP01168.hgdp Italians
E-Sicily18_E-Sicily18.khazar Italians
C-Sicily50_C-Sicily50.khazar Italians
NA20538_NA20538.1kg Italians
ITS5_ITS5.lazaridis-2016 Italians
NA20811_NA20811.1kg Italians
NA20810_NA20810.1kg Italians
NA20809_NA20809.1kg Italians
NA20808_NA20808.1kg Italians
NA20807_NA20807.1kg Italians
NA20806_NA20806.1kg Italians
NA20805_NA20805.1kg Italians
NA20804_NA20804.1kg Italians
NA20530_NA20530.1kg Italians
NA20531_NA20531.1kg Italians
NA20532_NA20532.1kg Italians
NA20533_NA20533.1kg Italians
NA20534_NA20534.1kg Italians
NA20756_NA20756.1kg Italians
NA20755_NA20755.1kg Italians
NA20754_NA20754.1kg Italians
NA20753_NA20753.1kg Italians
NA20752_NA20752.1kg Italians
NA20589_NA20589.1kg Italians
NA20812_NA20812.1kg Italians
ITS7_ITS7.lazaridis-2016 Italians
NA20813_NA20813.1kg Italians
NA20815_NA20815.1kg Italians
NA20516_NA20516.1kg Italians
NA20517_NA20517.1kg Italians
NA20518_NA20518.1kg Italians
NA20519_NA20519.1kg Italians
NA20520_NA20520.1kg Italians
NA20521_NA20521.1kg Italians
NA20522_NA20522.1kg Italians
NA20524_NA20524.1kg Italians
NA20525_NA20525.1kg Italians
NA20832_NA20832.1kg Italians
NA20828_NA20828.1kg Italians
NA20827_NA20827.1kg Italians
NA20527_NA20527.1kg Italians
NA20826_NA20826.1kg Italians
NA20528_NA20528.1kg Italians
NA20529_NA20529.1kg Italians
NA20822_NA20822.1kg Italians
NA20821_NA20821.1kg Italians
NA20819_NA20819.1kg Italians
NA20814_NA20814.1kg Italians
NA20515_NA20515.1kg Italians
NA20769_NA20769.1kg Italians
NA20771_NA20771.1kg Italians
W-Sicily5b_W-Sicily5b.khazar Italians
W-Sicily5a_W-Sicily5a.khazar Italians
W-Sicily4_W-Sicily4.khazar Italians
W-Sicily3_W-Sicily3.khazar Italians
W-Sicily1_W-Sicily1.khazar Italians
NA20803_NA20803.1kg Italians
NA20802_NA20802.1kg Italians
NA20801_NA20801.1kg Italians
NA20800_NA20800.1kg Italians
NA20799_NA20799.1kg Italians
NA20798_NA20798.1kg Italians
NA20797_NA20797.1kg Italians
NA20796_NA20796.1kg Italians
NA20795_NA20795.1kg Italians
NA20792_NA20792.1kg Italians
NA20790_NA20790.1kg Italians
NA20588_NA20588.1kg Italians
NA20587_NA20587.1kg Italians
NA20586_NA20586.1kg Italians
NA20585_NA20585.1kg Italians
NA20770_NA20770.1kg Italians
NA20582_NA20582.1kg Italians
W-Sicily9_W-Sicily9.khazar Italians
NA20772_NA20772.1kg Italians
NA20773_NA20773.1kg Italians
NA20774_NA20774.1kg Italians
NA20775_NA20775.1kg Italians
NA20778_NA20778.1kg Italians
NA20783_NA20783.1kg Italians
NA20785_NA20785.1kg Italians
NA20786_NA20786.1kg Italians
NA20787_NA20787.1kg Italians
NA20535_NA20535.1kg Italians
NA20536_NA20536.1kg Italians
NA20539_NA20539.1kg Italians
NA20540_NA20540.1kg Italians
NA20541_NA20541.1kg Italians
NA20542_NA20542.1kg Italians
NA20543_NA20543.1kg Italians
NA20544_NA20544.1kg Italians
NA20581_NA20581.1kg Italians
W-Sicily21_W-Sicily21.khazar Italians
W-Sicily7_W-Sicily7.khazar Italians
NA20514_NA20514.1kg Italians
NA20818_NA20818.1kg Italians
NA20512_NA20512.1kg Italians
NA20761_NA20761.1kg Italians
NA20762_NA20762.1kg Italians
NA20757_NA20757.1kg Italians
NA20758_NA20758.1kg Italians
NA20768_NA20768.1kg Italians
ITS2_ITS2.lazaridis-2016 Italians
NA20502_NA20502.1kg Italians
ITS4_ITS4.lazaridis-2016 Italians
NA20763_NA20763.1kg Italians
NA20760_NA20760.1kg Italians
NA20503_NA20503.1kg Italians
NA20504_NA20504.1kg Italians
NA20505_NA20505.1kg Italians
NA20764_NA20764.1kg Italians
NA20759_NA20759.1kg Italians
NA20513_NA20513.1kg Italians
NA20506_NA20506.1kg Italians
NA20766_NA20766.1kg Italians
NA20767_NA20767.1kg Italians
NA20511_NA20511.1kg Italians
NA20510_NA20510.1kg Italians
NA20509_NA20509.1kg Italians
NA20765_NA20765.1kg Italians
NA20508_NA20508.1kg Italians
NA20507_NA20507.1kg Italians
iraq-jew8_iraq-jew8.jew Jews
iraq-jew6_iraq-jew6.jew Jews
iraq-jew7_iraq-jew7.jew Jews
TunisiaJew5200_TunisiaJew5200.khazar Jews
TunisiaJew1544_TunisiaJew1544.khazar Jews
TunisiaJew1511_TunisiaJew1511.khazar Jews
iraq-jew5_iraq-jew5.jew Jews
iraq-jew4_iraq-jew4.jew Jews
TunisiaJew6074_TunisiaJew6074.khazar Jews
FranceJewF48_FranceJewF48.khazar Jews
FranceJewF59_FranceJewF59.khazar Jews
FranceJewF58_FranceJewF58.khazar Jews
FranceJewF50_FranceJewF50.khazar Jews
iraq-jew3_iraq-jew3.jew Jews
FranceJewF39_FranceJewF39.khazar Jews
FranceJewF38_FranceJewF38.khazar Jews
Romanian-Jew-3_Romanian-Jew-3.jew Jews
Indian-Jew-6_Indian-Jew-6.jew Jews
Indian-Jew-5_Indian-Jew-5.jew Jews
iraq-jew9_iraq-jew9.jew Jews
iraq-jew2_iraq-jew2.jew Jews
TunisiaJew1421_TunisiaJew1421.khazar Jews
iraq-jew10_iraq-jew10.jew Jews
GRC12118100_GRC12118100.khazar Jews
GRC12118101_GRC12118101.khazar Jews
GRC12118102_GRC12118102.khazar Jews
GRC12118103_GRC12118103.khazar Jews
GRC12118104_GRC12118104.khazar Jews
GRC12118106_GRC12118106.khazar Jews
GRC12118098_GRC12118098.khazar Jews
GRC12118107_GRC12118107.khazar Jews
GRC12118109_GRC12118109.khazar Jews
GRC12118111_GRC12118111.khazar Jews
GRC12118113_GRC12118113.khazar Jews
GRC12118114_GRC12118114.khazar Jews
GRC12118115_GRC12118115.khazar Jews
GRC12118116_GRC12118116.khazar Jews
GRC12118108_GRC12118108.khazar Jews
iraq-jew11_iraq-jew11.jew Jews
GRC12118097_GRC12118097.khazar Jews
GRC12118095_GRC12118095.khazar Jews
Indian-Jew-7_Indian-Jew-7.jew Jews
Indian-Jew-8_Indian-Jew-8.jew Jews
iran-jew1_iran-jew1.jew Jews
iran-jew2_iran-jew2.jew Jews
Indian-Jew-4_Indian-Jew-4.jew Jews
GRC12118082_GRC12118082.khazar Jews
GRC12118096_GRC12118096.khazar Jews
GRC12118085_GRC12118085.khazar Jews
GRC12118087_GRC12118087.khazar Jews
GRC12118089_GRC12118089.khazar Jews
GRC12118091_GRC12118091.khazar Jews
GRC12118092_GRC12118092.khazar Jews
iran-jew3_iran-jew3.jew Jews
GRC12118094_GRC12118094.khazar Jews
GRC12118086_GRC12118086.khazar Jews
Indian-Jew-3_Indian-Jew-3.jew Jews
GeorgJewtat16_GeorgJewtat16.jew Jews
Indian-Jew-1_Indian-Jew-1.jew Jews
TunisianJew1507_TunisianJew1507.lazaridis-2014 Jews
TunisianJew1421_TunisianJew1421.lazaridis-2014 Jews
AshkenaziJew5704_AshkenaziJew5704.lazaridis-2014 Jews
AshkenaziJew5728_AshkenaziJew5728.lazaridis-2014 Jews
AshkenaziJew5779_AshkenaziJew5779.lazaridis-2014 Jews
AshkenaziJew5782_AshkenaziJew5782.lazaridis-2014 Jews
AshkenaziJew5783_AshkenaziJew5783.lazaridis-2014 Jews
eth-jew5_eth-jew5.jew Jews
eth-jew6_eth-jew6.jew Jews
AshkenaziJew5788_AshkenaziJew5788.lazaridis-2014 Jews
AshkenaziJew5790_AshkenaziJew5790.lazaridis-2014 Jews
TunisianJew1170_TunisianJew1170.lazaridis-2014 Jews
GRC12118117_GRC12118117.khazar Jews
LibyanJew1659_LibyanJew1659.lazaridis-2014 Jews
LibyanJew1639_LibyanJew1639.lazaridis-2014 Jews
MorJew2001_MorJew2001.jew Jews
Morocco-Jew-1_Morocco-Jew-1.jew Jews
Morocco-Jew-15_Morocco-Jew-15.jew Jews
Morocco-Jew-2_Morocco-Jew-2.jew Jews
Morocco-Jew-3_Morocco-Jew-3.jew Jews
Morocco-Jew-4_Morocco-Jew-4.jew Jews
Morocco-Jew-5_Morocco-Jew-5.jew Jews
Morocco-Jew-6_Morocco-Jew-6.jew Jews
TunisianJew1511_TunisianJew1511.lazaridis-2014 Jews
Morocco-Jew-7_Morocco-Jew-7.jew Jews
Morocco-Jew-9_Morocco-Jew-9.jew Jews
eth-jew7_eth-jew7.jew Jews
Morocco-Jew-14_Morocco-Jew-14.jew Jews
Morocco-Jew-13_Morocco-Jew-13.jew Jews
Morocco-Jew-11_Morocco-Jew-11.jew Jews
Morocco-Jew-10_Morocco-Jew-10.jew Jews
Morocco-Jew-8_Morocco-Jew-8.jew Jews
Indian-Jew-2_Indian-Jew-2.jew Jews
eth-jew4_eth-jew4.jew Jews
TunisianJew1531_TunisianJew1531.lazaridis-2014 Jews
GeorgJewtat2_GeorgJewtat2.jew Jews
Romanian-Jew-2_Romanian-Jew-2.jew Jews
Romanian-Jew-1_Romanian-Jew-1.jew Jews
GeorgJewtat17_GeorgJewtat17.jew Jews
AlgeriaJew1561_AlgeriaJew1561.khazar Jews
GeorgJew141_GeorgJew141.jew Jews
GeorgJew125_GeorgJew125.jew Jews
GeorgJew111_GeorgJew111.jew Jews
AlgeriaJew1855_AlgeriaJew1855.khazar Jews
AlgeriaJew4787_AlgeriaJew4787.khazar Jews
AlgeriaJew5183_AlgeriaJew5183.khazar Jews
AlgeriaJew5216_AlgeriaJew5216.khazar Jews
GeorgJew105_GeorgJew105.jew Jews
eth-jew8_eth-jew8.jew Jews
SephardiJewTurkey6077_SephardiJewTurkey6077.lazaridis-2014 Jews
SephardiJewTurkey5877_SephardiJewTurkey5877.lazaridis-2014 Jews
SephardiJewTurkey5832_SephardiJewTurkey5832.lazaridis-2014 Jews
TunisianJew1544_TunisianJew1544.lazaridis-2014 Jews
TunisianJew1763_TunisianJew1763.lazaridis-2014 Jews
SephardiJewTurkey4950_SephardiJewTurkey4950.lazaridis-2014 Jews
SephardiJewTurkey4953_SephardiJewTurkey4953.lazaridis-2014 Jews
SephardiJewTurkey4955_SephardiJewTurkey4955.lazaridis-2014 Jews
eth-jew2_eth-jew2.jew Jews
eth-jew3_eth-jew3.jew Jews
eth-jew14_eth-jew14.jew Jews
eth-jew12_eth-jew12.jew Jews
eth-jew11_eth-jew11.jew Jews
eth-jew10_eth-jew10.jew Jews
eth-jew1_eth-jew1.jew Jews
SephardiJewTurkey5033_SephardiJewTurkey5033.lazaridis-2014 Jews
SephardiJewTurkey5075_SephardiJewTurkey5075.lazaridis-2014 Jews
eth-jew13_eth-jew13.jew Jews
GRC12118119_GRC12118119.khazar Jews
sephardic4tur_sephardic4tur.jew Jews
GRC12118122_GRC12118122.khazar Jews
EthiopianJew4690_EthiopianJew4690.lazaridis-2014 Jews
GeorgianJew1577_GeorgianJew1577.lazaridis-2014 Jews
GeorgianJew1594_GeorgianJew1594.lazaridis-2014 Jews
GeorgianJew1607_GeorgianJew1607.lazaridis-2014 Jews
GeorgianJew1654_GeorgianJew1654.lazaridis-2014 Jews
GeorgianJew1671_GeorgianJew1671.lazaridis-2014 Jews
GeorgianJew1883_GeorgianJew1883.lazaridis-2014 Jews
GeorgianJew1971_GeorgianJew1971.lazaridis-2014 Jews
EthiopianJew1831_EthiopianJew1831.lazaridis-2014 Jews
KuchinJew20320_KuchinJew20320.lazaridis-2014 Jews
KuchinJew20622_KuchinJew20622.lazaridis-2014 Jews
KuchinJew20851_KuchinJew20851.lazaridis-2014 Jews
KuchinJew30052_KuchinJew30052.lazaridis-2014 Jews
IranianJew1132_IranianJew1132.lazaridis-2014 Jews
IranianJew1143_IranianJew1143.lazaridis-2014 Jews
IranianJew1159_IranianJew1159.lazaridis-2014 Jews
IranianJew1409_IranianJew1409.lazaridis-2014 Jews
IranianJew1513_IranianJew1513.lazaridis-2014 Jews
KuchinJew20551_KuchinJew20551.lazaridis-2014 Jews
IranianJew1556_IranianJew1556.lazaridis-2014 Jews
EthiopianJew1822_EthiopianJew1822.lazaridis-2014 Jews
EthiopianJew1804_EthiopianJew1804.lazaridis-2014 Jews
ashkenazy5e_ashkenazy5e.jew Jews
ashkenazy4w_ashkenazy4w.jew Jews
ashkenazy4e_ashkenazy4e.jew Jews
ashkenazy3w_ashkenazy3w.jew Jews
ashkenazy3e_ashkenazy3e.jew Jews
ashkenazy2w_ashkenazy2w.jew Jews
ashkenazy2e_ashkenazy2e.jew Jews
ashkenazy1w_ashkenazy1w.jew Jews
EthiopianJew1818_EthiopianJew1818.lazaridis-2014 Jews
